subj_nr	sent_nr	word_pos	item	baseline	N400	reject_data	word	log_freq	nr_char	reject_word
1	163	1	16301	8.8931	2.003	true	In	-14.0752	2	true
1	163	2	16302	-4.9708	-0.8015	false	the	-15.2505	3	false
1	163	3	16303	-1.5148	3.4525	false	morning	-9.5831	7	false
1	163	4	16304	1.1741	-0.50688	false	at	-12.8145	2	false
1	163	5	16305	1.0608	0.51526	false	breakfast	-8.9129	9	false
1	163	6	16306	-5.7004	-4.2836	false	Mike	-7.8984	4	false
1	163	7	16307	-2.775	0.5121899999999999	false	smiled	-7.0975	6	false
1	163	8	16308	3.4994	-0.45706	false	at	-12.8145	2	false
1	163	9	16309	-3.2457	-4.6261	false	the	-15.2505	3	false
1	163	10	16310	4.6459	-4.1757	false	letter	-9.1277	6	false
1	163	11	16311	-2.1111	2.6351	false	he	-12.7513	2	false
1	163	12	16312	-4.0111	8.8017	false	received.		9	true
1	100	1	10001	5.2273	1.6898	false	Andrew	-7.4911	6	true
1	100	2	10002	-11.237	0.6433300000000001	false	closed	-8.772	6	false
1	100	3	10003	0.24474	-0.29575	false	the	-15.2505	3	false
1	100	4	10004	-3.8831	1.3231	false	office	-9.8679	6	false
1	100	5	10005	3.2807	-1.2994	false	door	-9.4564	4	false
1	100	6	10006	-0.19421	-0.30028	false	on	-13.3552	2	false
1	100	7	10007	-0.5352899999999999	-0.84046	false	the	-15.2505	3	false
1	100	8	10008	-1.6596	-1.5773	false	way	-11.605	3	false
1	100	9	10009	-3.6899	1.6015	false	out.		4	true
1	187	1	18701	-2.9886	-1.0635	false	He	-12.7513	2	true
1	187	2	18702	-2.7517	-4.083	false	knocked	-7.0379	7	false
1	187	3	18703	7.4233	6.2520000000000024	false	on	-13.3552	2	false
1	187	4	18704	2.8907	-2.1912	false	the	-15.2505	3	false
1	187	5	18705	3.2332	-1.3708	false	door	-9.4564	4	false
1	187	6	18706	4.8252	-1.1422	true	so	-12.6443	2	false
1	187	7	18707	23.301	-3.8802	false	hard	-10.494000000000002	4	false
1	187	8	18708	-3.099	-5.4266	false	that	-13.9227	4	false
1	187	9	18709	3.7609	5.2505	false	he	-12.7513	2	false
1	187	10	18710	1.2969	0.54805	false	almost	-9.8822	6	false
1	187	11	18711	-9.6023	3.2095	false	broke	-7.9776	5	false
1	187	12	18712	-0.61461	-0.50978	false	it	-14.0514	2	false
1	187	13	18713	3.1156	4.9142	false	down.		5	true
1	18	1	1801	2.0975	-0.71153	false	He	-12.7513	2	true
1	18	2	1802	-5.5291	1.3535	false	needed	-9.9694	6	false
1	18	3	1803	-5.5565	5.0053	false	putting	-9.0478	7	false
1	18	4	1804	0.044012	0.25378	false	in	-14.0752	2	false
1	18	5	1805	4.7256	-3.3851	false	his	-11.844	3	false
1	18	6	1806	-0.54591	-3.0024	false	place.		6	true
1	137	1	13701	5.4212	-7.1784	false	Lawrence	-6.25	8	true
1	137	2	13702	0.5583100000000001	-4.2688	false	rubbed	-5.3660000000000005	6	false
1	137	3	13703	-4.123	-3.5946	false	the	-15.2505	3	false
1	137	4	13704	-0.15805	-6.5032	false	back	-11.4651	4	false
1	137	5	13705	2.477	0.3985800000000001	false	of	-14.3992	2	false
1	137	6	13706	4.3478	3.3535	false	his	-11.844	3	false
1	137	7	13707	3.4255	-1.1632	false	neck	-7.3369	4	false
1	137	8	13708	1.3732	0.23539	false	and	-14.4566	3	false
1	137	9	13709	-0.8428200000000001	-1.5041	false	hung	-6.9565	4	false
1	137	10	13710	2.5937	0.5955	false	his	-11.844	3	false
1	137	11	13711	3.0369	1.0934	false	head.		5	true
1	52	1	5201	1.948	-2.8311	false	She	-11.8451	3	true
1	52	2	5202	-3.2285	-4.8697	false	had	-12.2547	3	false
1	52	3	5203	-1.1775	-3.2881	false	refused	-8.0818	7	false
1	52	4	5204	3.5746	0.08795900000000001	false	to	-14.774	2	false
1	52	5	5205	4.0304	-3.0768	false	leave	-10.0143	5	false
1	52	6	5206	-4.7056	-4.2813	false	her	-11.5145	3	false
1	52	7	5207	1.7672	9.0736	false	home.		5	true
1	172	1	17201	2.1936	-1.1109	false	Michael	-8.1565	7	true
1	172	2	17202	1.9189	1.4183	false	knew	-9.7054	4	false
1	172	3	17203	2.1245	-6.388	false	they	-13.0694	4	false
1	172	4	17204	-3.2976	-2.2886	false	never	-11.106	5	false
1	172	5	17205	2.2123	-0.60501	false	hit	-9.2488	3	false
1	172	6	17206	4.1482	-2.7453	false	him	-11.3897	3	false
1	172	7	17207	-9.4442	-0.16882	false	and	-14.4566	3	false
1	172	8	17208	3.5585	1.7942	false	that	-13.9227	4	false
1	172	9	17209	11.509	-4.845	false	was	-13.1952	3	false
1	172	10	17210	-3.2368	-7.4193	false	half	-9.8928	4	false
1	172	11	17211	2.3041	1.2906	false	the	-15.2505	3	false
1	172	12	17212	-5.4706	6.197	false	problem.		8	true
1	192	1	19201	4.115	-9.4413	false	I	-14.2268	1	true
1	192	2	19202	-9.674	4.0436	false	can't		5	true
1	192	3	19203	1.4372	3.9927	false	see	-11.708	3	false
1	192	4	19204	4.7389	-0.38334	false	any	-11.9057	3	false
1	192	5	19205	1.5591	-1.0347	false	amount	-9.6952	6	false
1	192	6	19206	5.7483	0.66065	false	of	-14.3992	2	false
1	192	7	19207	3.9549	-4.0137	false	talk	-9.9386	4	false
1	192	8	19208	-0.25705	-1.2311	false	getting	-10.563	7	false
1	192	9	19209	-2.1335	-0.044259	false	you	-13.8667	3	false
1	192	10	19210	-1.1654	9.8674	false	out	-12.2331	3	false
1	192	11	19211	-0.9707	-0.6035699999999999	false	of	-14.3992	2	false
1	192	12	19212	-3.3359	-1.9439	false	this	-13.429	4	false
1	192	13	19213	-7.2163	5.2259	false	mess.		5	true
1	159	1	15901	0.71577	7.3925	false	He	-12.7513	2	true
1	159	2	15902	2.3651	-0.23644	false	was	-13.1952	3	false
1	159	3	15903	-3.244	0.46094	false	built	-9.1757	5	false
1	159	4	15904	2.0727	0.08799	false	with	-13.2011	4	false
1	159	5	15905	1.8976	-2.3011	false	muscle	-7.0605	6	false
1	159	6	15906	-4.0412	-0.085939	false	and	-14.4566	3	false
1	159	7	15907	-5.1391	-2.6772	true	liked	-8.6993	5	false
1	159	8	15908	6.9576	2.1378	false	to	-14.774	2	false
1	159	9	15909	-2.2744	-8.0044	false	throw	-8.3275	5	false
1	159	10	15910	-1.1544	-5.9676	false	his	-11.844	3	false
1	159	11	15911	-2.3445	-3.6971	false	weight	-9.1672	6	false
1	159	12	15912	1.7355	13.436	false	around.		7	true
1	35	1	3501	-3.8999	-1.8659	true	Alan	-7.3759	4	true
1	35	2	3502	-2.4861	0.63575	false	forgot	-7.6971	6	false
1	35	3	3503	1.6262	3.4757	false	to	-14.774	2	false
1	35	4	3504	0.13167	-3.326	false	shave	-5.687	5	false
1	35	5	3505	6.4783	-8.2988	false	again	-11.0365	5	false
1	35	6	3506	7.1267	0.8246100000000001	false	this	-13.429	4	false
1	35	7	3507	3.4518	1.6173	false	morning.		8	true
1	65	1	6501	7.9427	1.4248	false	He	-12.7513	2	true
1	65	2	6502	0.52132	-8.1076	false	slammed	-5.5491	7	false
1	65	3	6503	3.8439	0.28981999999999997	false	the	-15.2505	3	false
1	65	4	6504	-0.30999	-4.1524	false	knife	-7.1389	5	false
1	65	5	6505	0.91862	-1.6276	false	down	-11.0167	4	false
1	65	6	6506	-1.1609	-1.3833	false	on	-13.3552	2	false
1	65	7	6507	-3.765	-5.6156	false	the	-15.2505	3	false
1	65	8	6508	-3.4798	-1.9489	false	lamb.		5	true
1	154	1	15401	9.1146	-4.2152	false	He	-12.7513	2	true
1	154	2	15402	-10.273	5.5611	false	didn't		6	true
1	154	3	15403	5.7101	-0.60378	false	seem	-9.9306	4	false
1	154	4	15404	-0.71826	5.1265	false	to	-14.774	2	false
1	154	5	15405	-8.1848	-1.0975	false	mind	-10.1283	4	false
1	154	6	15406	-6.2094	4.1149	false	that	-13.9227	4	false
1	154	7	15407	5.0765	4.5680000000000005	false	she	-11.8451	3	false
1	154	8	15408	-1.5754	0.29533000000000004	false	was	-13.1952	3	false
1	154	9	15409	-4.4603	-4.5091	false	screaming	-6.8669	9	false
1	154	10	15410	-5.4245	1.1422	false	in	-14.0752	2	false
1	154	11	15411	-0.41209	-2.0132	false	his	-11.844	3	false
1	154	12	15412	3.7614	-1.6603	false	ear.		4	true
1	165	1	16501	0.05155800000000002	-4.9141	false	It	-14.0514	2	true
1	165	2	16502	-6.1661	2.1324	false	is	-14.0556	2	false
1	165	3	16503	-0.38733	0.91658	false	not	-13.1591	3	false
1	165	4	16504	3.9567	2.2811	false	the	-15.2505	3	false
1	165	5	16505	-3.606	-2.2263	false	most	-11.4455	4	false
1	165	6	16506	-1.766	-2.0439	false	fragrant	-3.6636	8	false
1	165	7	16507	1.389	1.098	false	of	-14.3992	2	false
1	165	8	16508	0.81606	-2.0832	false	places	-9.4219	6	false
1	165	9	16509	-4.762	6.0347	false	but	-12.7025	3	false
1	165	10	16510	-0.59627	1.8863	false	we	-13.2763	2	false
1	165	11	16511	2.9594	-3.5463	false	make	-11.7706	4	false
1	165	12	16512	-2.389	7.5066	false	do.		3	true
1	120	1	12001	2.1743	-2.273	false	Phil	-7.2464	4	true
1	120	2	12002	-3.1684	-2.4206	false	let	-10.8176	3	false
1	120	3	12003	5.0553	-0.22776	false	him	-11.3897	3	false
1	120	4	12004	0.40664	3.3015	false	go	-11.5536	2	false
1	120	5	12005	-1.1362	1.9339	false	and	-14.4566	3	false
1	120	6	12006	1.9254	3.1045	false	Charlie	-6.9903	7	false
1	120	7	12007	0.080514	-6.0946	false	fell	-8.3459	4	false
1	120	8	12008	5.6926	-4.7821	false	to	-14.774	2	false
1	120	9	12009	1.9089	-1.7875	false	the	-15.2505	3	false
1	120	10	12010	-4.3117	0.6440899999999999	false	ground.		7	true
1	209	1	20901	-1.8069	-0.7289899999999999	false	He	-12.7513	2	true
1	209	2	20902	1.1461	-2.5469999999999997	false	rose	-8.1676	4	false
1	209	3	20903	3.1787	0.1582	false	from	-12.5416	4	false
1	209	4	20904	3.3899	-3.3192	false	his	-11.844	3	false
1	209	5	20905	0.15029	3.5906	false	seat	-8.4589	4	false
1	209	6	20906	-2.1294	-1.6102	false	and	-14.4566	3	false
1	209	7	20907	3.2636	-2.51	false	stopped	-8.8219	7	false
1	209	8	20908	-7.4245	-4.0712	false	mid	-7.63	3	false
1	209	9	20909	6.1278	0.76858	false	way	-11.605	3	false
1	209	10	20910	4.712	2.0565	false	when	-11.8986	4	false
1	209	11	20911	7.5137	-0.23139	false	Joe	-7.5374	3	false
1	209	12	20912	5.2199	-5.2309	false	glared	-4.654	6	false
1	209	13	20913	-1.6674	0.8976799999999999	false	at	-12.8145	2	false
1	209	14	20914	-7.6041	10.773	false	him.		4	true
1	29	1	2901	-8.6026	-0.00080565	false	The	-15.2505	3	true
1	29	2	2902	1.2292	-2.3525	false	bored	-7.5055	5	false
1	29	3	2903	3.9714	1.9367	false	looking	-10.7198	7	false
1	29	4	2904	0.94699	-3.2047	false	soldier	-7.1593	7	false
1	29	5	2905	4.6681	-2.6715	false	just	-12.2691	4	false
1	29	6	2906	-2.5559	-1.0803	false	pointed.		8	true
1	230	1	23001	-1.1879	-6.1811	false	He	-12.7513	2	true
1	230	2	23002	-6.0820000000000025	-2.0247	false	came	-10.1778	4	false
1	230	3	23003	7.2853	-2.2096	false	back	-11.4651	4	false
1	230	4	23004	9.9066	-0.13663	false	to	-14.774	2	false
1	230	5	23005	-6.8801	-4.1092	false	his	-11.844	3	false
1	230	6	23006	0.64574	-4.1436	false	senses	-6.5554	6	false
1	230	7	23007	8.4706	3.6094	false	when	-11.8986	4	false
1	230	8	23008	2.483	-0.03167	false	he	-12.7513	2	false
1	230	9	23009	-2.0991	3.4760000000000004	false	heard	-9.7076	5	false
1	230	10	23010	-2.0212	-2.0292	false	his	-11.844	3	false
1	230	11	23011	1.7803	-3.3811	false	dad	-8.6487	3	false
1	230	12	23012	6.2705	1.6034	false	stand	-9.3381	5	false
1	230	13	23013	1.8171	-1.9126	false	up	-12.1638	2	false
1	230	14	23014	-1.6283	2.0795	false	to	-14.774	2	false
1	230	15	23015	-3.7206	2.6936	false	him.		4	true
1	32	1	3201	-1.7622	-2.3221	false	We	-13.2763	2	true
1	32	2	3202	-1.4481	2.974	false	barely	-7.5964	6	false
1	32	3	3203	2.2543	-3.1896	false	escaped	-6.3561	7	false
1	32	4	3204	4.1499	4.6954	false	with	-13.2011	4	false
1	32	5	3205	-0.63964	-2.1547	false	our	-12.0983	3	false
1	32	6	3206	3.4304	1.8126	false	lives.		6	true
1	144	1	14401	-2.2314	-8.8606	false	The	-15.2505	3	true
1	144	2	14402	-3.1039	-0.89885	false	gathered	-7.2937	8	false
1	144	3	14403	2.4834	-1.1595	false	villagers	-5.7557	9	false
1	144	4	14404	-5.3987	1.4451	false	took	-10.1113	4	false
1	144	5	14405	2.6553	-1.3036	false	a	-14.4505	1	false
1	144	6	14406	1.8172	-1.3072	false	step	-9.4013	4	false
1	144	7	14407	7.82	3.7723	false	back,		5	true
1	144	8	14408	-1.9231	3.1186	false	almost	-9.8822	6	false
1	144	9	14409	-5.7602	-2.6377	false	as	-13.0774	2	false
1	144	10	14410	-9.6722	1.8039	false	one	-12.4628	3	false
1	144	11	14411	0.7862100000000001	0.95232	false	man.		4	true
1	133	1	13301	1.9678	2.3844	false	He	-12.7513	2	true
1	133	2	13302	-0.64081	3.3675	false	held	-9.3712	4	false
1	133	3	13303	1.2928	-0.19963	false	his	-11.844	3	false
1	133	4	13304	-2.6088	-0.90659	false	mother	-9.2428	6	false
1	133	5	13305	-5.4882	-5.4954	false	tight	-7.8921	5	false
1	133	6	13306	5.5627	2.4791	false	and	-14.4566	3	false
1	133	7	13307	-0.26724000000000003	4.5108	false	she	-11.8451	3	false
1	133	8	13308	5.0917	-3.0646	false	cried	-7.1148	5	false
1	133	9	13309	-2.3853	-0.7568699999999999	false	into	-11.4471	4	false
1	133	10	13310	0.17223	0.77122	false	his	-11.844	3	false
1	133	11	13311	-2.8369999999999997	4.0981	false	chest.		6	true
1	228	1	22801	-3.2977	2.7649	false	They	-13.0694	4	true
1	228	2	22802	1.6151	-1.7738	false	say	-11.3139	3	false
1	228	3	22803	2.7282	-0.51446	false	he	-12.7513	2	false
1	228	4	22804	-0.042264	-7.6842	false	can	-12.6636	3	false
1	228	5	22805	-1.9317	1.2678	false	breathe	-6.9157	7	false
1	228	6	22806	3.9555	-3.0442	false	fire	-9.185	4	false
1	228	7	22807	-2.7332	7.2628	false	and	-14.4566	3	false
1	228	8	22808	0.67802	-2.3321	false	kill	-8.4431	4	false
1	228	9	22809	1.0161	-0.9075	false	a	-14.4505	1	false
1	228	10	22810	3.7346	0.71768	false	man	-10.3011	3	false
1	228	11	22811	-6.5648	1.1711	false	with	-13.2011	4	false
1	228	12	22812	2.6234	-0.40629	false	a	-14.4505	1	false
1	228	13	22813	-0.48528999999999994	-0.79309	false	single	-9.6353	6	false
1	228	14	22814	-3.954	-0.031307	false	word.		5	true
1	173	1	17301	-1.6051	7.9642	false	Alan	-7.3759	4	true
1	173	2	17302	-0.80328	-7.3029	false	told	-10.3117	4	false
1	173	3	17303	-7.997000000000001	2.1137	false	Jason	-6.6567	5	false
1	173	4	17304	2.3377	0.25921	false	he	-12.7513	2	false
1	173	5	17305	-0.18979	-3.8584	false	would	-12.5042	5	false
1	173	6	17306	-1.5019	-3.8224	false	just	-12.2691	4	false
1	173	7	17307	4.247	-1.1814	false	sit	-8.9596	3	false
1	173	8	17308	-7.8499	3.2528	false	outside	-9.744	7	false
1	173	9	17309	1.3208	1.2076	false	to	-14.774	2	false
1	173	10	17310	-0.99341	1.1898	false	have	-13.3949	4	false
1	173	11	17311	-10.433	-5.0388	false	his	-11.844	3	false
1	173	12	17312	-5.4179999999999975	-0.11369	false	lunch.		6	true
1	43	1	4301	1.1248	-0.69626	true	Sott		4	true
1	43	2	4302	3.0063	1.8024	false	got	-11.1184	3	false
1	43	3	4303	0.024932	-2.1091	false	up	-12.1638	2	false
1	43	4	4304	-0.8277100000000001	4.7996	false	and	-14.4566	3	false
1	43	5	4305	0.051673	4.7692	false	washed	-6.5862	6	false
1	43	6	4306	0.8336399999999999	-5.1679	false	his	-11.844	3	false
1	43	7	4307	-5.003	1.7575	false	plate.		6	true
1	97	1	9701	-2.5166	-6.0699	false	John	-9.1551	4	true
1	97	2	9702	-6.6708	4.2521	false	gave	-9.4624	4	false
1	97	3	9703	1.1135	-6.1168	false	Bernard	-5.6276	7	false
1	97	4	9704	-1.7092	4.449	false	a	-14.4505	1	false
1	97	5	9705	5.995	-1.3317	false	hard	-10.494000000000002	4	false
1	97	6	9706	-1.4896	-8.3765	false	slap	-6.0064	4	false
1	97	7	9707	6.6168	6.5416	false	on	-13.3552	2	false
1	97	8	9708	-7.3999	-2.5206	false	the	-15.2505	3	false
1	97	9	9709	-11.183	1.6432	false	head.		5	true
1	13	1	1301	-7.5693	-4.0122	false	A	-14.4505	1	true
1	13	2	1302	-0.21386	-0.36578	false	horse	-8.0993	5	false
1	13	3	1303	-15.422	2.6114	false	has	-12.4745	3	false
1	13	4	1304	-7.8068	-5.3209	false	thrown	-7.5756	6	false
1	13	5	1305	1.3183	3.5307	false	a	-14.4505	1	false
1	13	6	1306	6.4862	4.999	false	shoe.		5	true
1	143	1	14301	0.5390199999999999	5.1256	false	The	-15.2505	3	true
1	143	2	14302	-0.035013	-2.9391	false	gate	-7.5797	4	false
1	143	3	14303	6.4029	-1.3629	false	was	-13.1952	3	false
1	143	4	14304	-2.8643	2.4018	false	double,		7	true
1	143	5	14305	0.32648	-2.6388	false	one	-12.4628	3	false
1	143	6	14306	4.4876	-1.2334	false	huge	-9.4728	4	false
1	143	7	14307	2.1612	-7.6688	false	mass	-8.1803	4	false
1	143	8	14308	1.5632	-0.7673	false	of	-14.3992	2	false
1	143	9	14309	-0.98357	-2.6793	false	wood	-8.0074	4	false
1	143	10	14310	-6.5367	2.2769	false	following	-9.7664	9	false
1	143	11	14311	3.4843	-0.10316	false	another.		8	true
1	135	1	13501	2.9548	-0.25931	false	His	-11.844	3	true
1	135	2	13502	3.0715	-0.77117	false	helmet	-6.5103	6	false
1	135	3	13503	-3.5697	1.4045	false	was	-13.1952	3	false
1	135	4	13504	-1.4841	-0.22058000000000005	false	lost	-9.742	4	false
1	135	5	13505	2.7376	-3.0175	false	but	-12.7025	3	false
1	135	6	13506	-4.9381	1.8905	false	he	-12.7513	2	false
1	135	7	13507	-4.3809	-1.8653	false	could	-11.841	5	false
1	135	8	13508	-2.208	1.2783	false	still	-11.2927	5	false
1	135	9	13509	1.5048	3.4916	false	do	-13.0061	2	false
1	135	10	13510	-0.35605	-8.4608	false	some	-12.0897	4	false
1	135	11	13511	-5.058	9.3141	false	damage.		7	true
1	21	1	2101	-2.0331	0.57957	false	He's		4	true
1	21	2	2102	-0.34394	-6.5035	false	broken	-8.535	6	false
1	21	3	2103	-4.7048	-2.4485	false	his	-11.844	3	false
1	21	4	2104	10.970999999999998	-1.737	false	wrists	-4.9558	6	false
1	21	5	2105	-0.90808	-9.3475	false	very	-12.0881	4	false
1	21	6	2106	-7.3241	-1.0478	false	badly.		6	true
1	28	1	2801	0.69577	-0.52771	false	She	-11.8451	3	true
1	28	2	2802	3.9556	-3.9028	false	couldn't		8	true
1	28	3	2803	0.45718	1.2485	false	help	-11.2588	4	false
1	28	4	2804	2.6516	3.5147	false	feel	-10.8093	4	false
1	28	5	2805	-1.6883	-5.359	false	for	-13.7057	3	false
1	28	6	2806	-6.2014	3.4735	false	Alex.		5	true
1	42	1	4201	-3.1834	-4.8343	false	Sam	-7.5746	3	true
1	42	2	4202	-3.8797	-1.0075	false	felt	-9.6992	4	false
1	42	3	4203	3.6134	-1.1159	false	proud	-8.7913	5	false
1	42	4	4204	-3.4866	-2.3333	false	when	-11.8986	4	false
1	42	5	4205	3.9721	0.31039	false	he	-12.7513	2	false
1	42	6	4206	-2.5263	-0.93538	false	went	-10.3226	4	false
1	42	7	4207	3.9073	-2.877	false	home.		5	true
1	12	1	1201	-7.0669	-7.2933	false	You'll		6	true
1	12	2	1202	-10.214	-4.6131	false	demand	-8.9119	6	false
1	12	3	1203	1.2688	-1.6422	false	nothing	-10.4995	7	false
1	12	4	1204	4.5071	1.2813	false	of	-14.3992	2	false
1	12	5	1205	-4.4268	5.351	false	me.		3	true
1	91	1	9101	4.5269	1.2734	false	He	-12.7513	2	true
1	91	2	9102	-4.6631	-3.1157	false	sighed	-6.2364	6	false
1	91	3	9103	-3.1091	-4.273	false	and	-14.4566	3	false
1	91	4	9104	7.2811	3.0794	false	walked	-8.2802	6	false
1	91	5	9105	-1.0974	-1.1967	false	back	-11.4651	4	false
1	91	6	9106	-3.6059	0.73992	false	to	-14.774	2	false
1	91	7	9107	-4.3212	-2.7586	false	the	-15.2505	3	false
1	91	8	9108	3.4558	-0.43865	false	wood	-8.0074	4	false
1	91	9	9109	-6.0866	3.5987	false	shop.		5	true
1	68	1	6801	-4.3294	-5.098	false	I	-14.2268	1	true
1	68	2	6802	1.3859	-2.4647	false	think	-11.9238	5	false
1	68	3	6803	-2.3338	2.5116	false	our	-12.0983	3	false
1	68	4	6804	4.681	-1.3255	false	friend's		8	true
1	68	5	6805	-4.6933	3.6011	false	demands	-7.8332	7	false
1	68	6	6806	1.0577	2.3451	false	are	-13.3822	3	false
1	68	7	6807	-7.9777	-2.1841	false	well	-11.8607	4	false
1	68	8	6808	11.232	-1.1044	false	justified.		10	true
1	188	1	18801	-4.0969	7.2145	false	He	-12.7513	2	true
1	188	2	18802	1.7143	-1.1759	false	let	-10.8176	3	false
1	188	3	18803	-0.73921	-3.1899	false	Donald	-5.7104	6	false
1	188	4	18804	0.8560399999999999	2.4398	false	go	-11.5536	2	false
1	188	5	18805	-2.3161	-4.8225	false	and	-14.4566	3	false
1	188	6	18806	4.5877	1.2525	false	he	-12.7513	2	false
1	188	7	18807	-2.7875	-3.6391	false	fell	-8.3459	4	false
1	188	8	18808	-2.9142	3.5438	false	to	-14.774	2	false
1	188	9	18809	4.5622	-0.45663	false	the	-15.2505	3	false
1	188	10	18810	1.2573	-1.7886	false	floor	-9.2033	5	false
1	188	11	18811	-3.8882	2.6051	false	with	-13.2011	4	false
1	188	12	18812	7.3532	-6.7952	false	a	-14.4505	1	false
1	188	13	18813	-1.0399	5.7178	false	thud.		5	true
1	101	1	10101	-1.0001	-2.6182	false	Charles	-7.2738	7	true
1	101	2	10102	-2.3454	-1.9367	false	felt	-9.6992	4	false
1	101	3	10103	2.4812	-5.0189	false	sick	-8.4448	4	false
1	101	4	10104	1.1615	-1.4709	false	to	-14.774	2	false
1	101	5	10105	4.3209	-4.3580000000000005	false	the	-15.2505	3	false
1	101	6	10106	-4.6633	-0.11174	false	pit	-6.8628	3	false
1	101	7	10107	-6.4399	1.9236	false	of	-14.3992	2	false
1	101	8	10108	2.2571	2.2889	false	his	-11.844	3	false
1	101	9	10109	-1.5315	3.9064	false	stomach.		8	true
1	149	1	14901	-0.93596	0.21704	false	You	-13.8667	3	true
1	149	2	14902	-0.90511	0.94563	false	shouldn't		9	true
1	149	3	14903	-2.6279	0.91424	false	have	-13.3949	4	false
1	149	4	14904	2.0281	0.12921	false	been	-12.2027	4	false
1	149	5	14905	3.7017	-0.4165100000000001	false	racing	-7.5984	6	false
1	149	6	14906	3.3425	-2.1524	false	my	-12.6174	2	false
1	149	7	14907	-1.3307	1.4128	false	truck	-7.1701	5	false
1	149	8	14908	11.318	-3.883	false	in	-14.0752	2	false
1	149	9	14909	-1.5117	-5.6067	false	the	-15.2505	3	false
1	149	10	14910	-3.9462	-6.55	false	first	-11.5542	5	false
1	149	11	14911	-10.748	9.9272	false	place.		6	true
1	50	1	5001	-6.6679999999999975	-1.3428	false	Normally	-8.7419	8	true
1	50	2	5002	-1.9866	-0.16038	false	they	-13.0694	4	false
1	50	3	5003	1.1993	7.1462	false	want	-11.5791	4	false
1	50	4	5004	-5.3233	-0.39035	false	to	-14.774	2	false
1	50	5	5005	0.043655	-5.3481	false	cut	-9.4932	3	false
1	50	6	5006	-3.9136	-3.7514	false	things	-11.2235	6	false
1	50	7	5007	4.6498	5.4521	false	up.		3	true
1	39	1	3901	3.4186	4.6111	false	I'll		4	true
1	39	2	3902	3.1651	0.8916	false	give	-10.916	4	false
1	39	3	3903	1.997	0.7943899999999999	false	him	-11.3897	3	false
1	39	4	3904	0.38622	-1.2215	false	more	-12.3708	4	false
1	39	5	3905	-4.479	-3.8827	false	than	-11.7432	4	false
1	39	6	3906	-3.4362	0.96842	false	a	-14.4505	1	false
1	39	7	3907	0.39553	4.7352	false	slap.		5	true
1	95	1	9501	-0.9773	0.95637	false	It	-14.0514	2	true
1	95	2	9502	-6.2017	-3.4023	false	is	-14.0556	2	false
1	95	3	9503	1.1637	4.6272	false	a	-14.4505	1	false
1	95	4	9504	-1.5411	-4.9538	false	narrow	-7.5914	6	false
1	95	5	9505	-1.2134	-4.1374	false	ship,		5	true
1	95	6	9506	4.1731	15.504	false	much	-11.6691	4	false
1	95	7	9507	-6.4161	-1.4175	false	like	-12.0194	4	false
1	95	8	9508	2.9191	-3.0077	false	our	-12.0983	3	false
1	95	9	9509	-1.5425	-0.65965	false	own.		4	true
1	235	1	23501	-10.475	0.8758100000000001	false	He	-12.7513	2	true
1	235	2	23502	-1.8681	-3.2706	false	was	-13.1952	3	false
1	235	3	23503	0.8519	0.79686	false	already	-10.4358	7	false
1	235	4	23504	-1.2038	5.8916	false	up	-12.1638	2	false
1	235	5	23505	0.87295	-1.4129	false	and	-14.4566	3	false
1	235	6	23506	2.3513	0.66867	false	dressed	-7.0317	7	false
1	235	7	23507	-0.6654399999999999	-1.2763	false	and	-14.4566	3	false
1	235	8	23508	1.7338	0.97954	false	invited	-8.1691	7	false
1	235	9	23509	0.25739	-0.62907	false	us	-11.694	2	false
1	235	10	23510	2.1695	-3.2546	false	in	-14.0752	2	false
1	235	11	23511	3.9934	-3.3984	false	for	-13.7057	3	false
1	235	12	23512	0.35517	-2.8965	false	a	-14.4505	1	false
1	235	13	23513	-0.54287	1.0125	false	cup	-8.3722	3	false
1	235	14	23514	-0.035743000000000004	-5.4268	false	of	-14.3992	2	false
1	235	15	23515	-12.901	3.0378	false	tea.		4	true
1	136	1	13601	-3.7727	-1.0424	false	Ken	-6.8596	3	true
1	136	2	13602	-5.6566	1.0768	false	just	-12.2691	4	false
1	136	3	13603	2.9263	-2.1811	false	hoped	-7.8352	5	false
1	136	4	13604	-3.358	-2.2207	false	he	-12.7513	2	false
1	136	5	13605	2.0765	5.9006	false	wasn't		6	true
1	136	6	13606	-0.10928	1.1507	false	taking	-10.0795	6	false
1	136	7	13607	2.3839	-1.5699	false	his	-11.844	3	false
1	136	8	13608	-1.5672	-8.6262	false	temper	-5.7838	6	false
1	136	9	13609	-4.9845	5.0003	true	out	-12.2331	3	false
1	136	10	13610	3.4939	5.4127	true	on	-13.3552	2	false
1	136	11	13611	-1.2335	2.7509	false	Chris.		6	true
1	89	1	8901	4.1155	4.5115	false	He	-12.7513	2	true
1	89	2	8902	2.2355	-0.78063	false	just	-12.2691	4	false
1	89	3	8903	-3.176	-2.0545	false	wished	-7.3165	6	false
1	89	4	8904	5.6673	-1.1741	false	he	-12.7513	2	false
1	89	5	8905	-0.72467	0.1262	false	could	-11.841	5	false
1	89	6	8906	1.3647	-0.5577300000000001	false	talk	-9.9386	4	false
1	89	7	8907	-0.91829	3.2475	false	to	-14.774	2	false
1	89	8	8908	1.0202	-1.5583	false	his	-11.844	3	false
1	89	9	8909	-2.1669	-0.097343	false	dad.		4	true
