subj_nr	sent_nr	word_pos	item	RTfirstpass	prevfix	reject_data	word	log_freq	nr_char	reject_word
9	72	1	7201	284	true	false	Alec	-4.8828	4	true
9	72	2	7202	164	true	false	stood	-8.0627	5	false
9	72	3	7203	172	true	false	against	-10.0753	7	false
9	72	4	7204	0	true	true	the	-15.2505	3	false
9	72	5	7205	152	false	false	wall	-8.8472	4	false
9	72	6	7206	0	true	true	to	-14.774	2	false
9	72	7	7207	240	false	false	steady	-7.3778	6	false
9	72	8	7208	240	true	false	himself.		8	true
9	82	1	8201	24	true	true	They	-13.0694	4	true
9	82	2	8202	220	true	false	were	-12.1124	4	false
9	82	3	8203	212	true	false	definitely	-9.3954	10	false
9	82	4	8204	164	true	false	holding	-8.4191	7	false
9	82	5	8205	256	true	false	hands	-9.1519	5	false
9	82	6	8206	204	true	false	underneath	-7.004	10	false
9	82	7	8207	0	true	true	the	-15.2505	3	false
9	82	8	8208	228	false	false	table.		6	true
9	85	1	8501	256	true	false	Don't		5	true
9	85	2	8502	288	true	false	die	-8.691	3	false
9	85	3	8503	0	true	true	of	-14.3992	2	false
9	85	4	8504	200	false	false	cold	-8.9615	4	false
9	85	5	8505	100	true	false	before	-11.2084	6	false
9	85	6	8506	152	true	false	you	-13.8667	3	false
9	85	7	8507	196	true	false	die	-8.691	3	false
9	85	8	8508	56	true	false	in	-14.0752	2	false
9	85	9	8509	232	true	false	battle.		7	true
9	87	1	8701	232	true	false	He	-12.7513	2	true
9	87	2	8702	276	true	false	heaved	-2.9444	6	false
9	87	3	8703	200	true	false	his	-11.844	3	false
9	87	4	8704	136	true	false	shoulders	-6.9058	9	false
9	87	5	8705	0	true	true	and	-14.4566	3	false
9	87	6	8706	260	false	false	swung	-5.273	5	false
9	87	7	8707	0	true	true	the	-15.2505	3	false
9	87	8	8708	288	false	false	axe	-5.7398	3	false
9	87	9	8709	292	true	false	again.		6	true
9	91	1	9101	0	true	true	He	-12.7513	2	true
9	91	2	9102	0	false	true	sighed	-6.2364	6	false
9	91	3	9103	228	false	false	and	-14.4566	3	false
9	91	4	9104	120	true	false	walked	-8.2802	6	false
9	91	5	9105	192	true	false	back	-11.4651	4	false
9	91	6	9106	0	true	true	to	-14.774	2	false
9	91	7	9107	164	false	false	the	-15.2505	3	false
9	91	8	9108	268	true	false	wood	-8.0074	4	false
9	91	9	9109	232	true	false	shop.		5	true
9	93	1	9301	0	true	true	He	-12.7513	2	true
9	93	2	9302	156	false	false	was	-13.1952	3	false
9	93	3	9303	340	true	false	leaning	-6.18	7	false
9	93	4	9304	252	true	false	against	-10.0753	7	false
9	93	5	9305	192	true	false	his	-11.844	3	false
9	93	6	9306	108	true	false	truck	-7.1701	5	false
9	93	7	9307	224	true	false	smoking	-7.9828	7	false
9	93	8	9308	0	true	true	a	-14.4505	1	false
9	93	9	9309	260	false	false	joint.		6	true
9	95	1	9501	0	true	true	It	-14.0514	2	true
9	95	2	9502	0	false	true	is	-14.0556	2	false
9	95	3	9503	0	false	true	a	-14.4505	1	false
9	95	4	9504	268	false	false	narrow	-7.5914	6	false
9	95	5	9505	116	true	false	ship,		5	true
9	95	6	9506	144	true	false	much	-11.6691	4	false
9	95	7	9507	0	true	true	like	-12.0194	4	false
9	95	8	9508	328	false	false	our	-12.0983	3	false
9	95	9	9509	168	true	false	own.		4	true
9	108	1	10801	0	true	true	They	-13.0694	4	true
9	108	2	10802	380	false	false	turned	-9.3124	6	false
9	108	3	10803	176	true	false	round	-9.4351	5	false
9	108	4	10804	136	true	false	just	-12.2691	4	false
9	108	5	10805	188	true	false	as	-13.0774	2	false
9	108	6	10806	136	true	false	Frankie	-4.9628	7	false
9	108	7	10807	180	true	false	walked	-8.2802	6	false
9	108	8	10808	312	true	false	toward	-7.8571	6	false
9	108	9	10809	276	true	false	them.		5	true
9	123	1	12301	0	true	true	Gilbert	-5.7869	7	true
9	123	2	12302	0	false	true	sat	-8.3236	3	false
9	123	3	12303	0	false	true	as	-13.0774	2	false
9	123	4	12304	0	false	true	still	-11.2927	5	false
9	123	5	12305	252	false	false	as	-13.0774	2	false
9	123	6	12306	112	true	false	he	-12.7513	2	false
9	123	7	12307	208	true	false	could	-11.841	5	false
9	123	8	12308	208	true	false	nursing	-7.6755	7	false
9	123	9	12309	0	true	true	his	-11.844	3	false
9	123	10	12310	468	false	false	lip.		4	true
9	124	1	12401	376	true	false	Jacques	-4.2905	7	true
9	124	2	12402	212	true	false	sighed	-6.2364	6	false
9	124	3	12403	0	true	true	and	-14.4566	3	false
9	124	4	12404	264	false	false	tried	-9.585	5	false
9	124	5	12405	0	true	true	to	-14.774	2	false
9	124	6	12406	180	false	false	move	-10.0209	4	false
9	124	7	12407	0	true	true	out	-12.2331	3	false
9	124	8	12408	144	false	false	of	-14.3992	2	false
9	124	9	12409	456	true	false	the	-15.2505	3	false
9	124	10	12410	228	true	false	way.		4	true
9	139	1	13901	0	true	true	Matthew	-6.649	7	true
9	139	2	13902	0	false	true	stood	-8.0627	5	false
9	139	3	13903	0	false	true	against	-10.0753	7	false
9	139	4	13904	0	false	true	the	-15.2505	3	false
9	139	5	13905	284	false	false	wall	-8.8472	4	false
9	139	6	13906	0	true	true	with	-13.2011	4	false
9	139	7	13907	120	false	false	his	-11.844	3	false
9	139	8	13908	108	true	false	hands	-9.1519	5	false
9	139	9	13909	92	true	false	behind	-9.5478	6	false
9	139	10	13910	180	true	false	his	-11.844	3	false
9	139	11	13911	500	true	false	back.		5	true
9	140	1	14001	0	true	true	Run	-10.1995	3	true
9	140	2	14002	444	false	false	along	-9.7545	5	false
9	140	3	14003	196	true	false	home	-11.1643	4	false
9	140	4	14004	136	true	false	now	-11.8902	3	false
9	140	5	14005	0	true	true	and	-14.4566	3	false
9	140	6	14006	268	false	false	bring	-9.7828	5	false
9	140	7	14007	0	true	true	us	-11.694	2	false
9	140	8	14008	220	false	false	some	-12.0897	4	false
9	140	9	14009	48	true	true	men	-9.6679	3	false
9	140	10	14010	204	true	false	to	-14.774	2	false
9	140	11	14011	92	true	false	kill.		5	true
9	141	1	14101	0	true	true	She	-11.8451	3	true
9	141	2	14102	292	false	false	just	-12.2691	4	false
9	141	3	14103	180	true	false	kept	-9.3165	4	false
9	141	4	14104	340	true	false	telling	-8.8279	7	false
9	141	5	14105	164	true	false	herself	-8.0596	7	false
9	141	6	14106	0	true	true	he	-12.7513	2	false
9	141	7	14107	180	false	false	had	-12.2547	3	false
9	141	8	14108	136	true	false	to	-14.774	2	false
9	141	9	14109	180	true	false	learn	-9.9923	5	false
9	141	10	14110	0	true	true	a	-14.4505	1	false
9	141	11	14111	252	false	false	lesson.		7	true
9	143	1	14301	240	true	false	The	-15.2505	3	true
9	143	2	14302	128	true	false	gate	-7.5797	4	false
9	143	3	14303	320	true	false	was	-13.1952	3	false
9	143	4	14304	188	true	false	double,		7	true
9	143	5	14305	140	true	false	one	-12.4628	3	false
9	143	6	14306	320	true	false	huge	-9.4728	4	false
9	143	7	14307	172	true	false	mass	-8.1803	4	false
9	143	8	14308	0	true	true	of	-14.3992	2	false
9	143	9	14309	176	false	false	wood	-8.0074	4	false
9	143	10	14310	204	true	false	following	-9.7664	9	false
9	143	11	14311	236	true	false	another.		8	true
9	148	1	14801	240	true	false	You	-13.8667	3	true
9	148	2	14802	160	true	false	know	-11.9073	4	false
9	148	3	14803	148	true	false	that	-13.9227	4	false
9	148	4	14804	0	true	true	I	-14.2268	1	false
9	148	5	14805	144	false	false	will	-12.9165	4	false
9	148	6	14806	0	true	true	do	-13.0061	2	false
9	148	7	14807	284	false	false	whatever	-9.457	8	false
9	148	8	14808	0	true	true	you	-13.8667	3	false
9	148	9	14809	356	false	false	ask	-10.3695	3	false
9	148	10	14810	120	true	false	of	-14.3992	2	false
9	148	11	14811	264	true	false	me.		3	true
9	150	1	15001	0	true	true	A	-14.4505	1	true
9	150	2	15002	352	false	false	smile	-8.1351	5	false
9	150	3	15003	176	true	false	came	-10.1778	4	false
9	150	4	15004	0	true	true	to	-14.774	2	false
9	150	5	15005	152	false	false	his	-11.844	3	false
9	150	6	15006	140	true	false	lips	-6.5497	4	false
9	150	7	15007	0	true	true	as	-13.0774	2	false
9	150	8	15008	304	false	false	he	-12.7513	2	false
9	150	9	15009	120	true	false	thought	-10.6633	7	false
9	150	10	15010	0	true	true	of	-14.3992	2	false
9	150	11	15011	0	false	true	an	-12.4722	2	false
9	150	12	15012	384	false	false	idea.		5	true
9	159	1	15901	0	true	true	He	-12.7513	2	true
9	159	2	15902	244	false	false	was	-13.1952	3	false
9	159	3	15903	176	true	false	built	-9.1757	5	false
9	159	4	15904	356	true	false	with	-13.2011	4	false
9	159	5	15905	164	true	false	muscle	-7.0605	6	false
9	159	6	15906	0	true	true	and	-14.4566	3	false
9	159	7	15907	268	false	false	liked	-8.6993	5	false
9	159	8	15908	0	true	true	to	-14.774	2	false
9	159	9	15909	388	false	false	throw	-8.3275	5	false
9	159	10	15910	0	true	true	his	-11.844	3	false
9	159	11	15911	188	false	false	weight	-9.1672	6	false
9	159	12	15912	352	true	false	around.		7	true
9	161	1	16101	0	true	true	I	-14.2268	1	true
9	161	2	16102	348	false	false	shall	-9.4048	5	false
9	161	3	16103	192	true	false	have	-13.3949	4	false
9	161	4	16104	0	true	true	a	-14.4505	1	false
9	161	5	16105	220	false	false	victory	-7.6573	7	false
9	161	6	16106	236	true	false	and	-14.4566	3	false
9	161	7	16107	136	true	false	I	-14.2268	1	false
9	161	8	16108	116	true	false	want	-11.5791	4	false
9	161	9	16109	0	true	true	it	-14.0514	2	false
9	161	10	16110	0	false	true	to	-14.774	2	false
9	161	11	16111	180	false	false	be	-13.4218	2	false
9	161	12	16112	472	true	false	remembered.		11	true
9	174	1	17401	0	true	true	Now	-11.8902	3	true
9	174	2	17402	104	false	false	the	-15.2505	3	false
9	174	3	17403	132	true	false	man	-10.3011	3	false
9	174	4	17404	76	true	false	is	-14.0556	2	false
9	174	5	17405	172	true	false	coming	-10.0247	6	false
9	174	6	17406	228	true	false	who	-12.0168	3	false
9	174	7	17407	92	true	false	will	-12.9165	4	false
9	174	8	17408	0	true	true	give	-10.916	4	false
9	174	9	17409	156	false	false	it	-14.0514	2	false
9	174	10	17410	216	true	false	back	-11.4651	4	false
9	174	11	17411	0	true	true	to	-14.774	2	false
9	174	12	17412	172	false	false	me.		3	true
9	176	1	17601	0	true	true	The	-15.2505	3	true
9	176	2	17602	256	false	false	first	-11.5542	5	false
9	176	3	17603	112	true	false	knife	-7.1389	5	false
9	176	4	17604	484	true	false	caught	-8.4621	6	false
9	176	5	17605	0	true	true	in	-14.0752	2	false
9	176	6	17606	252	false	false	her	-11.5145	3	false
9	176	7	17607	164	true	false	skirt	-5.6312	5	false
9	176	8	17608	172	true	false	and	-14.4566	3	false
9	176	9	17609	0	true	true	she	-11.8451	3	false
9	176	10	17610	276	false	false	shook	-6.7274	5	false
9	176	11	17611	0	true	true	it	-14.0514	2	false
9	176	12	17612	284	false	false	free.		5	true
9	182	1	18201	244	true	false	Why	-11.2864	3	true
9	182	2	18202	0	true	true	don't		5	true
9	182	3	18203	0	false	true	you	-13.8667	3	false
9	182	4	18204	128	false	false	tell	-10.4293	4	false
9	182	5	18205	80	true	false	me	-12.179	2	false
9	182	6	18206	180	true	false	what	-12.7303	4	false
9	182	7	18207	96	true	false	happened	-9.7348	8	false
9	182	8	18208	116	true	false	on	-13.3552	2	false
9	182	9	18209	156	true	false	Saturday,		9	true
9	182	10	18210	0	true	true	step	-9.4013	4	false
9	182	11	18211	180	false	false	by	-12.3519	2	false
9	182	12	18212	260	true	false	step.		5	true
9	192	1	19201	0	true	true	I	-14.2268	1	true
9	192	2	19202	248	false	false	can't		5	true
9	192	3	19203	220	true	false	see	-11.708	3	false
9	192	4	19204	76	true	false	any	-11.9057	3	false
9	192	5	19205	148	true	false	amount	-9.6952	6	false
9	192	6	19206	0	true	true	of	-14.3992	2	false
9	192	7	19207	296	false	false	talk	-9.9386	4	false
9	192	8	19208	308	true	false	getting	-10.563	7	false
9	192	9	19209	0	true	true	you	-13.8667	3	false
9	192	10	19210	180	false	false	out	-12.2331	3	false
9	192	11	19211	148	true	false	of	-14.3992	2	false
9	192	12	19212	0	true	true	this	-13.429	4	false
9	192	13	19213	384	false	false	mess.		5	true
9	194	1	19401	0	true	true	I	-14.2268	1	true
9	194	2	19402	264	false	false	mostly	-8.5539	6	false
9	194	3	19403	300	true	false	just	-12.2691	4	false
9	194	4	19404	152	true	false	pick	-9.0803	4	false
9	194	5	19405	0	true	true	a	-14.4505	1	false
9	194	6	19406	312	false	false	dry	-8.3673	3	false
9	194	7	19407	200	true	false	white	-9.4694	5	false
9	194	8	19408	0	true	true	and	-14.4566	3	false
9	194	9	19409	224	false	false	drink	-8.7542	5	false
9	194	10	19410	0	true	true	it	-14.0514	2	false
9	194	11	19411	116	false	false	to	-14.774	2	false
9	194	12	19412	180	true	false	get	-12.1457	3	false
9	194	13	19413	380	true	false	drunk.		6	true
9	199	1	19901	264	true	false	Brian	-7.3556	5	true
9	199	2	19902	0	true	true	sat	-8.3236	3	false
9	199	3	19903	144	false	false	down	-11.0167	4	false
9	199	4	19904	0	true	true	at	-12.8145	2	false
9	199	5	19905	184	false	false	an	-12.4722	2	false
9	199	6	19906	0	true	true	empty	-8.2483	5	false
9	199	7	19907	196	false	false	table	-9.1093	5	false
9	199	8	19908	0	true	true	and	-14.4566	3	false
9	199	9	19909	176	false	false	began	-8.8718	5	false
9	199	10	19910	0	true	true	to	-14.774	2	false
9	199	11	19911	72	false	false	eat	-9.2233	3	false
9	199	12	19912	160	true	false	his	-11.844	3	false
9	199	13	19913	528	true	false	breakfast.		10	true
9	239	1	23901	0	true	true	I	-14.2268	1	true
9	239	2	23902	236	false	false	know	-11.9073	4	false
9	239	3	23903	268	true	false	Richard	-7.8272	7	false
9	239	4	23904	184	true	false	drinks	-7.9327	6	false
9	239	5	23905	168	true	false	a	-14.4505	1	false
9	239	6	23906	140	true	false	little	-10.8566	6	false
9	239	7	23907	0	true	true	too	-11.3848	3	false
9	239	8	23908	300	false	false	much	-11.6691	4	false
9	239	9	23909	0	true	true	and	-14.4566	3	false
9	239	10	23910	164	false	false	has	-12.4745	3	false
9	239	11	23911	0	true	true	a	-14.4505	1	false
9	239	12	23912	136	false	false	bit	-10.5956	3	false
9	239	13	23913	108	true	false	of	-14.3992	2	false
9	239	14	23914	0	true	true	a	-14.4505	1	false
9	239	15	23915	248	false	false	temper.		7	true
9	241	1	24101	0	true	true	If	-12.2502	2	true
9	241	2	24102	384	false	false	this	-13.429	4	false
9	241	3	24103	148	true	false	were	-12.1124	4	false
9	241	4	24104	0	true	true	a	-14.4505	1	false
9	241	5	24105	224	false	false	movie	-8.8426	5	false
9	241	6	24106	188	true	false	instead	-9.5137	7	false
9	241	7	24107	0	true	true	of	-14.3992	2	false
9	241	8	24108	148	false	false	a	-14.4505	1	false
9	241	9	24109	120	true	false	book	-10.422	4	false
9	241	10	24110	0	true	true	this	-13.429	4	false
9	241	11	24111	152	false	false	would	-12.5042	5	false
9	241	12	24112	108	true	false	be	-13.4218	2	false
9	241	13	24113	0	true	true	a	-14.4505	1	false
9	241	14	24114	180	false	false	good	-12.0964	4	false
9	241	15	24115	352	true	false	bit.		4	true
10	1	1	101	280	true	false	Anne	-6.8522	4	true
10	1	2	102	148	true	false	lost	-9.742	4	false
10	1	3	103	320	true	false	control	-9.9403	7	false
10	1	4	104	0	true	true	and	-14.4566	3	false
10	1	5	105	376	false	false	laughed.		8	true
10	2	1	201	0	true	true	Billy	-6.5723	5	true
10	2	2	202	312	false	false	wrote	-8.9048	5	false
10	2	3	203	0	true	true	on	-13.3552	2	false
10	2	4	204	228	false	false	the	-15.2505	3	false
10	2	5	205	252	true	false	envelope.		9	true
10	3	1	301	0	true	true	He	-12.7513	2	true
10	3	2	302	332	false	false	called	-9.7281	6	false
10	3	3	303	188	true	false	over	-11.4436	4	false
10	3	4	304	0	true	true	his	-11.844	3	false
10	3	5	305	272	false	false	shoulder.		9	true
10	4	1	401	100	true	false	He	-12.7513	2	true
10	4	2	402	0	true	true	stayed	-8.8625	6	false
10	4	3	403	200	false	false	against	-10.0753	7	false
10	4	4	404	196	true	false	the	-15.2505	3	false
10	4	5	405	276	true	false	wall.		5	true
10	5	1	501	276	true	false	Helen	-6.8068	5	true
10	5	2	502	192	true	false	ran	-8.363999999999999	3	false
10	5	3	503	196	true	false	to	-14.774	2	false
10	5	4	504	592	true	false	the	-15.2505	3	false
10	5	5	505	168	true	false	toilet.		7	true
10	6	1	601	0	true	true	I	-14.2268	1	true
10	6	2	602	240	false	false	cannot	-10.1549	6	false
10	6	3	603	212	true	false	tell	-10.4293	4	false
10	6	4	604	260	true	false	you	-13.8667	3	false
10	6	5	605	508	true	false	more.		5	true
10	7	1	701	308	true	false	Michael	-8.1565	7	true
10	7	2	702	164	true	false	gave	-9.4624	4	false
10	7	3	703	204	true	false	Adam	-7.4194	4	false
10	7	4	704	140	true	false	two	-11.3457	3	false
10	7	5	705	636	true	false	pounds.		7	true
10	8	1	801	0	true	true	Roger	-6.8178	5	true
10	8	2	802	84	false	false	smiled	-7.0975	6	false
10	8	3	803	188	true	false	and	-14.4566	3	false
10	8	4	804	496	true	false	sat	-8.3236	3	false
10	8	5	805	448	true	false	down.		5	true
10	9	1	901	196	true	false	Things	-11.2235	6	true
10	9	2	902	208	true	false	were	-12.1124	4	false
10	9	3	903	124	true	false	looking	-10.7198	7	false
10	9	4	904	0	true	true	up	-12.1638	2	false
10	9	5	905	264	false	false	again.		6	true
10	10	1	1001	0	true	true	This	-13.429	4	true
10	10	2	1002	288	false	false	man's		5	true
10	10	3	1003	300	true	false	hair	-8.4949	4	false
10	10	4	1004	296	true	false	is	-14.0556	2	false
10	10	5	1005	0	true	true	black.		6	true
10	11	1	1101	292	false	false	Turn	-9.846	4	true
10	11	2	1102	0	true	true	your	-12.7412	4	false
10	11	3	1103	296	false	false	hearing	-8.6905	7	false
10	11	4	1104	196	true	false	aid	-8.6052	3	false
10	11	5	1105	208	true	false	up.		3	true
10	12	1	1201	276	true	false	You'll		6	true
10	12	2	1202	128	true	false	demand	-8.9119	6	false
10	12	3	1203	396	true	false	nothing	-10.4995	7	false
10	12	4	1204	204	true	false	of	-14.3992	2	false
10	12	5	1205	0	true	true	me.		3	true
10	13	1	1301	0	false	true	A	-14.4505	1	true
10	13	2	1302	0	false	true	horse	-8.0993	5	false
10	13	3	1303	0	false	true	has	-12.4745	3	false
10	13	4	1304	0	false	true	thrown	-7.5756	6	false
10	13	5	1305	28	false	true	a	-14.4505	1	false
10	13	6	1306	252	true	false	shoe.		5	true
10	14	1	1401	264	true	false	A	-14.4505	1	true
10	14	2	1402	124	true	false	tube	-7.4588	4	false
10	14	3	1403	152	true	false	train	-8.9373	5	false
10	14	4	1404	148	true	false	took	-10.1113	4	false
10	14	5	1405	192	true	false	his	-11.844	3	false
10	14	6	1406	156	true	false	legs.		5	true
10	15	1	1501	156	true	false	Five	-9.7688	4	true
10	15	2	1502	412	true	false	will	-12.9165	4	false
10	15	3	1503	0	true	true	be	-13.4218	2	false
10	15	4	1504	272	false	false	listening	-8.4956	9	false
10	15	5	1505	188	true	false	for	-13.7057	3	false
10	15	6	1506	120	true	false	sure.		5	true
10	16	1	1601	396	true	false	Gordon	-7.5126	6	true
10	16	2	1602	128	true	false	felt	-9.6992	4	false
10	16	3	1603	156	true	false	his	-11.844	3	false
10	16	4	1604	68	true	false	anger	-7.457000000000002	5	false
10	16	5	1605	1024	true	false	build	-9.551	5	false
10	16	6	1606	0	true	true	up.		3	true
10	17	1	1701	0	false	true	Harry	-9.2567	5	true
10	17	2	1702	0	false	true	smiled	-7.0975	6	false
10	17	3	1703	0	false	true	at	-12.8145	2	false
10	17	4	1704	0	false	true	his	-11.844	3	false
10	17	5	1705	0	false	true	little	-10.8566	6	false
10	17	6	1706	268	false	false	brother.		8	true
10	18	1	1801	0	true	true	He	-12.7513	2	true
10	18	2	1802	348	false	false	needed	-9.9694	6	false
10	18	3	1803	188	true	false	putting	-9.0478	7	false
10	18	4	1804	0	true	true	in	-14.0752	2	false
10	18	5	1805	336	false	false	his	-11.844	3	false
10	18	6	1806	524	true	false	place.		6	true
10	19	1	1901	0	true	true	He	-12.7513	2	true
10	19	2	1902	396	false	false	shouted	-6.5971	7	false
10	19	3	1903	144	true	false	and	-14.4566	3	false
10	19	4	1904	0	true	true	the	-15.2505	3	false
10	19	5	1905	268	false	false	calling	-8.3447	7	false
10	19	6	1906	176	true	false	ceased.		7	true
10	20	1	2001	0	true	true	He	-12.7513	2	true
10	20	2	2002	0	false	true	uses	-8.4785	4	false
10	20	3	2003	0	false	true	his	-11.844	3	false
10	20	4	2004	56	false	false	belt	-7.3595	4	false
10	20	5	2005	268	true	false	on	-13.3552	2	false
10	20	6	2006	0	true	true	you.		4	true
10	21	1	2101	104	false	false	He's		4	true
10	21	2	2102	288	true	false	broken	-8.535	6	false
10	21	3	2103	140	true	false	his	-11.844	3	false
10	21	4	2104	128	true	false	wrists	-4.9558	6	false
10	21	5	2105	216	true	false	very	-12.0881	4	false
10	21	6	2106	188	true	false	badly.		6	true
10	22	1	2201	0	true	true	I	-14.2268	1	true
10	22	2	2202	72	false	false	am	-11.4418	2	false
10	22	3	2203	148	true	false	touched	-7.4460000000000015	7	false
10	22	4	2204	184	true	false	deeply	-7.6953	6	false
10	22	5	2205	488	true	false	in	-14.0752	2	false
10	22	6	2206	668	true	false	places.		7	true
10	23	1	2301	0	true	true	I	-14.2268	1	true
10	23	2	2302	264	false	false	don't		5	true
10	23	3	2303	160	true	false	want	-11.5791	4	false
10	23	4	2304	164	true	false	to	-14.774	2	false
10	23	5	2305	356	true	false	hear	-9.8765	4	false
10	23	6	2306	112	true	false	it.		3	true
10	24	1	2401	0	true	true	I	-14.2268	1	true
10	24	2	2402	256	false	false	knew	-9.7054	4	false
10	24	3	2403	124	true	false	I	-14.2268	1	false
10	24	4	2404	204	true	false	heard	-9.7076	5	false
10	24	5	2405	176	true	false	your	-12.7412	4	false
10	24	6	2406	696	true	false	voice.		6	true
10	25	1	2501	0	true	true	I	-14.2268	1	true
10	25	2	2502	416	false	false	wouldn't		8	true
10	25	3	2503	128	true	false	want	-11.5791	4	false
10	25	4	2504	168	true	false	to	-14.774	2	false
10	25	5	2505	164	true	false	miss	-8.8915	4	false
10	25	6	2506	200	true	false	this.		5	true
10	26	1	2601	300	true	false	Jack	-8.3447	4	true
10	26	2	2602	160	true	false	walked	-8.2802	6	false
10	26	3	2603	124	true	false	up	-12.1638	2	false
10	26	4	2604	460	true	false	to	-14.774	2	false
10	26	5	2605	0	true	true	the	-15.2505	3	false
10	26	6	2606	1240	false	false	door.		5	true
10	27	1	2701	0	true	true	Ross	-6.6294	4	true
10	27	2	2702	0	false	true	sat	-8.3236	3	false
10	27	3	2703	0	false	true	back	-11.4651	4	false
10	27	4	2704	312	false	false	down	-11.0167	4	false
10	27	5	2705	140	true	false	and	-14.4566	3	false
10	27	6	2706	1204	true	false	shivered.		9	true
10	28	1	2801	0	true	true	She	-11.8451	3	true
10	28	2	2802	420	false	false	couldn't		8	true
10	28	3	2803	296	true	false	help	-11.2588	4	false
10	28	4	2804	108	true	false	feel	-10.8093	4	false
10	28	5	2805	188	true	false	for	-13.7057	3	false
10	28	6	2806	32	true	true	Alex.		5	true
10	29	1	2901	0	true	true	The	-15.2505	3	true
10	29	2	2902	0	false	true	bored	-7.5055	5	false
10	29	3	2903	0	false	true	looking	-10.7198	7	false
10	29	4	2904	0	false	true	soldier	-7.1593	7	false
10	29	5	2905	0	false	true	just	-12.2691	4	false
10	29	6	2906	308	false	false	pointed.		8	true
10	30	1	3001	256	true	false	The	-15.2505	3	true
10	30	2	3002	128	true	false	campaign	-8.9119	8	false
10	30	3	3003	168	true	false	will	-12.9165	4	false
10	30	4	3004	172	true	false	pay	-10.4629	3	false
10	30	5	3005	216	true	false	for	-13.7057	3	false
10	30	6	3006	276	true	false	itself.		7	true
10	31	1	3101	336	true	false	They're		7	true
10	31	2	3102	136	true	false	riding	-7.6611	6	false
10	31	3	3103	220	true	false	out	-12.2331	3	false
10	31	4	3104	0	true	true	to	-14.774	2	false
10	31	5	3105	220	false	false	meet	-9.8404	4	false
10	31	6	3106	212	true	false	them.		5	true
10	32	1	3201	0	true	true	We	-13.2763	2	true
10	32	2	3202	304	false	false	barely	-7.5964	6	false
10	32	3	3203	228	true	false	escaped	-6.3561	7	false
10	32	4	3204	172	true	false	with	-13.2011	4	false
10	32	5	3205	192	true	false	our	-12.0983	3	false
10	32	6	3206	196	true	false	lives.		6	true
10	33	1	3301	264	true	false	We've		5	true
10	33	2	3302	196	true	false	been	-12.2027	4	false
10	33	3	3303	148	true	false	travelling	-8.0523	10	false
10	33	4	3304	208	true	false	almost	-9.8822	6	false
10	33	5	3305	308	true	false	three	-10.6126	5	false
10	33	6	3306	112	true	false	days.		5	true
10	34	1	3401	0	true	true	Alice	-6.2785	5	true
10	34	2	3402	0	false	true	is	-14.0556	2	false
10	34	3	3403	0	false	true	looking	-10.7198	7	false
10	34	4	3404	0	false	true	for	-13.7057	3	false
10	34	5	3405	252	false	false	somewhere	-8.9799	9	false
10	34	6	3406	0	true	true	to	-14.774	2	false
10	34	7	3407	368	false	false	live.		5	true
10	35	1	3501	252	true	false	Alan	-7.3759	4	true
10	35	2	3502	156	true	false	forgot	-7.6971	6	false
10	35	3	3503	152	true	false	to	-14.774	2	false
10	35	4	3504	148	true	false	shave	-5.687	5	false
10	35	5	3505	176	true	false	again	-11.0365	5	false
10	35	6	3506	152	true	false	this	-13.429	4	false
10	35	7	3507	180	true	false	morning.		8	true
10	36	1	3601	276	true	false	Have	-13.3949	4	true
10	36	2	3602	0	true	true	a	-14.4505	1	false
10	36	3	3603	260	false	false	carriage	-6.3172	8	false
10	36	4	3604	268	true	false	sent	-9.2796	4	false
10	36	5	3605	196	true	false	for	-13.7057	3	false
10	36	6	3606	208	true	false	us	-11.694	2	false
10	36	7	3607	1300	true	false	immediately.		12	true
10	37	1	3701	0	true	true	He	-12.7513	2	true
10	37	2	3702	428	false	false	probably	-10.3283	8	false
10	37	3	3703	184	true	false	doesn't		7	true
10	37	4	3704	172	true	false	want	-11.5791	4	false
10	37	5	3705	144	true	false	people	-12.2976	6	false
10	37	6	3706	0	true	true	to	-14.774	2	false
10	37	7	3707	224	false	false	know.		5	true
10	38	1	3801	0	true	true	He	-12.7513	2	true
10	38	2	3802	0	false	true	put	-10.8552	3	false
10	38	3	3803	252	false	false	the	-15.2505	3	false
10	38	4	3804	148	true	false	fork	-6.2748	4	false
10	38	5	3805	156	true	false	on	-13.3552	2	false
10	38	6	3806	336	true	false	the	-15.2505	3	false
10	38	7	3807	0	true	true	table.		6	true
10	39	1	3901	0	false	true	I'll		4	true
10	39	2	3902	0	false	true	give	-10.916	4	false
10	39	3	3903	92	false	false	him	-11.3897	3	false
10	39	4	3904	124	true	false	more	-12.3708	4	false
10	39	5	3905	220	true	false	than	-11.7432	4	false
10	39	6	3906	0	true	true	a	-14.4505	1	false
10	39	7	3907	516	false	false	slap.		5	true
10	40	1	4001	0	true	true	Andrew	-7.4911	6	true
10	40	2	4002	256	false	false	nodded	-6.7226	6	false
10	40	3	4003	132	true	false	and	-14.4566	3	false
10	40	4	4004	0	true	true	stood	-8.0627	5	false
10	40	5	4005	216	false	false	against	-10.0753	7	false
10	40	6	4006	0	true	true	the	-15.2505	3	false
10	40	7	4007	508	false	false	counter.		8	true
10	41	1	4101	256	true	false	Looks	-9.8493	5	true
10	41	2	4102	184	true	false	like	-12.0194	4	false
10	41	3	4103	0	true	true	a	-14.4505	1	false
